step,a,b,c,x,xprime,y
7019808,0,1,0,2225,403,658
7019974,0,1,0,2226,402,658
7020383,0,1,0,2227,401,658
7022164,0,1,0,2228,400,658
7023491,0,1,0,2229,399,658
7023977,0,1,0,2230,398,658
7024318,0,1,0,2231,397,658
7025054,0,1,0,2232,396,658
7026260,0,1,0,2233,395,658
7027560,0,1,0,2234,394,658
7029342,0,1,0,2235,393,658
7030376,1,1,0,2235,393,658
7030381,0,1,0,2235,393,658
7030904,0,1,0,2236,392,658
7032187,0,1,0,2237,391,658
7033779,0,1,0,2238,390,658
7035033,0,1,0,2239,389,658
7035151,1,1,0,2239,389,658
7035152,1,1,1,2237,390,658
7035153,1,1,2,2235,391,658
7035154,1,1,1,2235,391,658
7035155,1,1,2,2233,392,658
7035162,1,1,1,2233,392,658
7035196,1,1,2,2231,393,658
7035217,1,1,1,2231,393,658
7035232,1,1,2,2229,394,658
7035235,1,1,1,2229,394,658
7035246,1,1,2,2227,395,658
7035250,1,1,3,2225,396,658
7035251,1,1,2,2225,396,658
7035257,1,1,1,2225,396,658
7035274,1,1,2,2223,397,658
7035275,1,1,3,2221,398,658
7035277,1,1,4,2219,399,658
7035278,1,1,3,2219,399,658
7035281,1,1,4,2217,400,658
7035284,1,1,5,2215,401,658
7035289,1,1,4,2215,401,658
7035292,1,1,3,2215,401,658
7035294,1,1,2,2215,401,658
7035295,1,1,3,2213,402,658
7035296,1,1,2,2213,402,658
7035301,1,1,3,2211,403,658
7035303,1,1,2,2211,403,658
7035306,1,1,1,2211,403,658
7035312,1,1,2,2209,404,658
7035325,1,1,3,2207,405,658
7035331,1,1,4,2205,406,658
7035337,0,1,4,2205,406,658
7035345,0,1,3,2205,406,658
7035352,0,1,3,2206,405,658
7035356,0,1,2,2206,405,658
7035360,0,1,1,2206,405,658
7035926,0,1,0,2206,405,659
7036116,0,1,0,2207,404,659
7037913,0,1,0,2208,403,659
7038248,0,1,0,2209,402,659
7041713,0,1,0,2210,401,659
7043130,0,1,0,2211,400,659
7043672,0,1,0,2212,399,659
7045828,0,1,0,2213,398,659
7046642,1,1,0,2213,398,659
7046647,1,1,1,2211,399,659
7046679,0,1,1,2211,399,659
7046862,0,1,0,2211,399,660
7048096,0,1,0,2212,398,660
7048607,1,1,0,2212,398,660
7048619,1,1,1,2210,399,660
7048623,1,1,2,2208,400,660
7048625,1,1,3,2206,401,660
7048633,1,1,4,2204,402,660
7048641,1,1,3,2204,402,660
7048642,1,1,2,2204,402,660
7048661,1,1,3,2202,403,660
7048666,1,1,4,2200,404,660
7048675,1,1,3,2200,404,660
7048676,1,1,2,2200,404,660
7048698,1,1,3,2198,405,660
7048703,1,1,2,2198,405,660
7048713,1,1,3,2196,406,660
7048720,1,1,2,2196,406,660
7048727,1,1,3,2194,407,660
7048733,1,1,2,2194,407,660
7048737,1,1,1,2194,407,660
7048738,1,1,2,2192,408,660
7048740,1,1,3,2190,409,660
7048741,1,1,2,2190,409,660
7048743,1,1,3,2188,410,660
7048750,1,1,4,2186,411,660
7048755,1,1,5,2184,412,660
7048756,1,1,6,2182,413,660
7048777,1,1,7,2180,414,660
7048781,1,1,8,2178,415,660
7048786,1,1,7,2178,415,660
7048798,1,1,8,2176,416,660
7048808,1,1,7,2176,416,660
7048809,1,1,6,2176,416,660
7048818,1,1,7,2174,417,660
7048823,1,1,8,2172,418,660
7048841,1,1,7,2172,418,660
7048844,1,1,8,2170,419,660
7048851,1,1,7,2170,419,660
7048854,1,1,6,2170,419,660
7048856,0,1,6,2170,419,660
7048864,0,1,5,2170,419,660
7048889,0,1,4,2170,419,660
7048890,0,1,3,2170,419,660
7048900,0,1,2,2170,419,660
7048917,0,1,1,2170,419,660
7049646,0,1,0,2170,419,661
7050072,0,1,0,2171,418,661
7052474,0,1,0,2172,417,661
7052984,0,1,0,2173,416,661
7053963,0,1,0,2174,415,661
7055515,0,1,0,2175,414,661
7056009,0,1,0,2176,413,661
7057754,0,1,0,2177,412,661
7058550,0,1,0,2178,411,661
7061104,0,1,0,2179,410,661
7062468,0,1,0,2180,409,661
7064039,0,1,0,2181,408,661
7066189,0,1,0,2182,407,661
7066499,0,1,0,2183,406,661
7066735,0,1,0,2184,405,661
7067123,0,1,0,2185,404,661
7067654,1,1,0,2185,404,661
7067659,1,1,1,2183,405,661
7067668,1,1,2,2181,406,661
7067674,1,1,3,2179,407,661
7067677,1,1,4,2177,408,661
7067681,1,1,5,2175,409,661
7067683,1,1,4,2175,409,661
7067694,1,1,3,2175,409,661
7067708,1,1,4,2173,410,661
7067710,1,1,3,2173,410,661
7067712,1,1,4,2171,411,661
7067719,1,1,5,2169,412,661
7067729,0,1,5,2169,412,661
7067731,0,1,4,2169,412,661
7067742,0,1,3,2169,412,661
7067744,0,1,2,2169,412,661
7067750,0,1,1,2169,412,661
7069608,0,1,0,2169,412,662
7070051,0,1,0,2170,411,662
7070900,1,1,0,2170,411,662
7070908,1,1,1,2168,412,662
7070916,1,1,2,2166,413,662
7070920,1,1,1,2166,413,662
7070931,0,1,1,2166,413,662
7071282,0,1,0,2166,413,663
7071521,0,1,0,2167,412,663
7071806,0,1,0,2168,411,663
7072449,0,1,0,2169,410,663
7072673,0,1,0,2170,409,663
7074239,0,1,0,2171,408,663
7075455,0,1,0,2172,407,663
7076203,1,1,0,2172,407,663
7076204,1,1,1,2170,408,663
7076205,1,1,2,2168,409,663
7076216,1,1,1,2168,409,663
7076229,1,1,0,2168,409,664
7076233,1,1,1,2166,410,664
7076240,1,1,2,2164,411,664
7076257,1,1,3,2162,412,664
7076258,1,1,2,2162,412,664
7076261,1,1,1,2162,412,664
7076288,1,1,2,2160,413,664
7076289,1,1,1,2160,413,664
7076297,1,1,2,2158,414,664
7076303,1,1,1,2158,414,664
7076305,1,1,2,2156,415,664
7076309,1,1,1,2156,415,664
7076327,1,1,2,2154,416,664
7076328,1,1,3,2152,417,664
7076332,1,1,2,2152,417,664
7076335,1,1,1,2152,417,664
7076338,1,1,2,2150,418,664
7076347,1,1,1,2150,418,664
7076350,1,1,2,2148,419,664
7076353,1,1,3,2146,420,664
7076355,1,1,4,2144,421,664
7076364,1,1,3,2144,421,664
7076370,1,1,4,2142,422,664
7076379,1,1,3,2142,422,664
7076380,1,1,2,2142,422,664
7076382,1,1,1,2142,422,664
7076387,0,1,1,2142,422,664
7076614,0,1,1,2143,421,664
7076655,1,1,1,2143,421,664
7076658,1,1,2,2141,422,664
7076663,1,1,3,2139,423,664
7076667,1,1,2,2139,423,664
7076678,1,1,1,2139,423,664
7076681,1,1,2,2137,424,664
7076686,0,1,2,2137,424,664
7076705,0,1,1,2137,424,664
7079248,0,1,1,2138,423,664
7080185,0,1,1,2139,422,664
7080769,0,1,1,2140,421,664
7080946,0,1,1,2141,420,664
7081513,0,1,0,2141,420,665
7081910,0,1,0,2142,419,665
7083072,0,1,0,2143,418,665
7083160,0,1,0,2144,417,665
7083852,0,1,0,2145,416,665
7084397,0,1,0,2146,415,665
7084636,0,1,0,2147,414,665
7085385,0,1,0,2148,413,665
7086518,0,1,0,2149,412,665
7087719,0,1,0,2150,411,665
7087969,0,1,0,2151,410,665
7088465,1,1,0,2151,410,665
7088473,1,1,1,2149,411,665
7088513,1,1,2,2147,412,665
7088514,1,1,1,2147,412,665
7088518,1,1,2,2145,413,665
7088521,1,1,1,2145,413,665
7088530,1,1,2,2143,414,665
7088537,1,1,3,2141,415,665
7088555,1,1,2,2141,415,665
7088556,1,1,3,2139,416,665
7088560,1,1,2,2139,416,665
7088562,1,1,3,2137,417,665
7088575,1,1,2,2137,417,665
7088584,1,1,3,2135,418,665
7088586,1,1,4,2133,419,665
7088591,1,1,5,2131,420,665
7088603,1,1,6,2129,421,665
7088609,1,1,5,2129,421,665
7088610,1,1,4,2129,421,665
7088614,1,1,3,2129,421,665
7088617,1,1,2,2129,421,665
7088625,1,1,3,2127,422,665
7088629,1,1,2,2127,422,666
7088633,1,1,3,2125,423,666
7088635,1,1,2,2125,423,666
7088637,1,1,3,2123,424,666
7088639,1,1,2,2123,424,666
7088640,1,1,1,2123,424,666
7088649,1,1,2,2121,425,666
7088653,1,1,3,2119,426,666
7088655,1,1,4,2117,427,666
7088657,1,1,3,2117,427,666
7088658,1,1,4,2115,428,666
7088662,1,1,5,2113,429,666
7088667,1,1,4,2113,429,666
7088669,1,1,3,2113,429,666
7088687,0,1,3,2113,429,666
7088688,0,1,2,2113,429,666
7088692,0,1,1,2113,429,666
7088792,0,1,0,2113,429,667
7090118,0,1,0,2114,428,667
7090717,0,1,0,2115,427,667
7092055,0,1,0,2116,426,667
7092097,0,1,0,2117,425,667
7092864,0,1,0,2118,424,667
7093653,0,1,0,2119,423,667
7093888,0,1,0,2120,422,667
7095089,0,1,0,2121,421,667
7095793,0,1,0,2122,420,667
7097140,1,1,0,2122,420,667
7097141,1,1,1,2120,421,667
7097142,1,1,2,2118,422,667
7097147,1,1,3,2116,423,667
7097149,1,1,2,2116,423,667
7097155,1,1,3,2114,424,667
7097164,1,1,4,2112,425,667
7097165,1,1,3,2112,425,667
7097167,1,1,4,2110,426,667
7097168,1,1,3,2110,426,667
7097180,1,1,2,2110,426,667
7097184,1,1,3,2108,427,667
7097186,1,1,4,2106,428,667
7097190,1,1,3,2106,428,667
7097198,1,1,2,2106,428,667
7097201,1,1,3,2104,429,667
7097205,1,1,2,2104,429,667
7097209,1,1,3,2102,430,667
7097215,1,1,2,2102,430,667
7097218,1,1,3,2100,431,667
7097227,1,1,2,2100,431,667
7097230,1,1,3,2098,432,667
7097232,1,1,2,2098,432,667
7097233,1,1,1,2098,432,667
7097250,1,1,2,2096,433,667
7097257,1,1,1,2096,433,667
7097270,1,1,2,2094,434,667
7097278,1,1,1,2094,434,667
7097282,1,1,2,2092,435,667
7097284,1,1,1,2092,435,667
7097290,1,1,2,2090,436,667
7097293,1,1,1,2090,436,667
7097300,1,1,2,2088,437,667
7097301,1,1,1,2088,437,667
7097307,1,1,2,2086,438,667
7097319,1,1,1,2086,438,667
7097322,1,1,2,2084,439,667
7097325,1,1,3,2082,440,667
7097332,1,1,2,2082,440,667
7097334,1,1,3,2080,441,667
7097340,1,1,4,2078,442,667
7097342,1,1,3,2078,442,667
7097346,1,1,4,2076,443,667
7097361,1,1,3,2076,443,667
7097366,1,1,4,2074,444,667
7097379,1,1,3,2074,444,667
7097408,1,1,2,2074,444,667
7097411,1,1,1,2074,444,667
7097441,1,1,2,2072,445,667
7097442,1,1,3,2070,446,667
7097443,1,1,4,2068,447,667
7097447,1,1,5,2066,448,667
7097460,1,1,4,2066,448,667
7097469,1,1,3,2066,448,667
7097475,1,1,4,2064,449,667
7097488,1,1,3,2064,449,667
7097496,1,1,2,2064,449,667
7097500,1,1,3,2062,450,667
7097508,1,1,4,2060,451,667
7097511,1,1,3,2060,451,667
7097521,1,1,4,2058,452,667
7097527,1,1,5,2056,453,667
7097529,1,1,6,2054,454,667
7097531,1,1,5,2054,454,667
7097541,1,1,6,2052,455,667
7097542,1,1,7,2050,456,667
7097546,1,1,6,2050,456,667
7097551,1,1,7,2048,457,667
7097556,1,1,8,2046,458,667
7097566,0,1,8,2046,458,667
7097567,0,1,7,2046,458,667
7097586,0,1,6,2046,458,667
7097590,0,1,5,2046,458,667
7097594,0,1,4,2046,458,667
7097595,0,1,3,2046,458,667
7097603,0,1,2,2046,458,667
7097610,0,1,1,2046,458,667
7098064,0,1,0,2046,458,668
7098940,0,1,0,2047,457,668
7098988,0,1,0,2048,456,668
7099224,0,1,0,2049,455,668
7100254,0,1,0,2050,454,668
7100712,0,1,0,2051,453,668
7101028,1,1,0,2051,453,668
7101031,1,1,1,2049,454,668
7101037,1,1,2,2047,455,668
7101042,1,1,3,2045,456,668
7101045,1,1,2,2045,456,668
7101049,1,1,1,2045,456,668
7101056,1,1,2,2043,457,668
7101058,1,1,3,2041,458,668
7101059,0,1,3,2041,458,668
7101063,0,1,2,2041,458,668
7101101,0,1,1,2041,458,668
7101973,0,1,0,2041,458,669
7103043,0,1,0,2042,457,669
7103564,0,1,0,2043,456,669
7103753,0,1,0,2044,455,669
7103895,0,1,0,2045,454,669
7104612,0,1,0,2046,453,669
7106438,0,1,0,2047,452,669
7106574,0,1,0,2048,451,669
7107879,1,1,0,2048,451,669
7107897,1,1,1,2046,452,669
7107906,1,1,2,2044,453,669
7107910,1,1,1,2044,453,669
7107914,1,1,2,2042,454,669
7107927,1,1,3,2040,455,669
7107928,1,1,4,2038,456,669
7107932,1,1,3,2038,456,669
7107945,1,1,2,2038,456,669
7107947,0,1,2,2038,456,669
7107951,0,1,1,2038,456,669
7108043,0,1,1,2039,455,669
7109275,1,1,1,2039,455,669
7109295,1,1,2,2037,456,669
7109296,1,1,1,2037,456,669
7109299,1,1,2,2035,457,669
7109300,1,1,1,2035,457,669
7109302,0,1,1,2035,457,669
7109702,0,1,1,2036,456,669
7110619,0,1,0,2036,456,670
7110857,0,1,0,2037,455,670
7111363,0,1,0,2038,454,670
7111535,0,1,0,2039,453,670
7113333,0,1,0,2040,452,670
7114938,0,1,0,2041,451,670
7114981,0,1,0,2042,450,670
7118255,0,1,0,2043,449,670
7118558,0,1,0,2044,448,670
7120441,1,1,0,2044,448,670
7120445,1,1,1,2042,449,670
7120451,1,1,2,2040,450,670
7120467,1,1,3,2038,451,670
7120471,1,1,4,2036,452,670
7120475,1,1,5,2034,453,670
7120478,1,1,6,2032,454,670
7120482,1,1,7,2030,455,670
7120494,1,1,8,2028,456,670
7120502,1,1,7,2028,456,670
7120506,1,1,8,2026,457,670
7120517,1,1,9,2024,458,670
7120534,1,1,8,2024,458,670
7120535,1,1,9,2022,459,670
7120537,1,1,10,2020,460,670
7120539,1,1,9,2020,460,670
7120540,1,1,8,2020,460,670
7120541,1,1,7,2020,460,670
7120557,1,1,8,2018,461,670
7120562,1,1,9,2016,462,670
7120565,1,1,10,2014,463,670
7120570,1,1,9,2014,463,670
7120571,1,1,8,2014,463,670
7120572,1,1,7,2014,463,670
7120574,1,1,8,2012,464,670
7120577,1,1,7,2012,464,670
7120580,1,1,8,2010,465,670
7120581,1,1,7,2010,465,670
7120583,1,1,6,2010,465,670
7120593,1,1,5,2010,465,670
7120594,1,1,4,2010,465,670
7120595,1,1,5,2008,466,670
7120598,1,1,4,2008,466,670
7120610,1,1,5,2006,467,670
7120613,1,1,4,2006,467,670
7120618,1,1,5,2004,468,670
7120622,1,1,4,2004,468,670
7120625,1,1,5,2002,469,670
7120637,1,1,6,2000,470,670
7120638,1,1,5,2000,470,670
7120639,1,1,6,1998,471,670
7120641,1,1,5,1998,471,670
7120642,1,1,6,1996,472,670
7120647,1,1,7,1994,473,670
7120649,1,1,8,1992,474,670
7120650,1,1,9,1990,475,670
7120652,1,1,10,1988,476,670
7120656,1,1,9,1988,476,670
7120658,1,1,10,1986,477,670
7120660,1,1,11,1984,478,670
7120667,1,1,12,1982,479,670
7120674,1,1,11,1982,479,670
7120681,1,1,10,1982,479,670
7120682,1,1,11,1980,480,670
7120690,1,1,10,1980,480,670
7120706,1,1,9,1980,480,670
7120708,1,1,10,1978,481,670
7120715,1,1,11,1976,482,670
7120727,1,1,10,1976,482,670
7120728,1,1,9,1976,482,670
7120742,1,1,8,1976,482,670
7120747,1,1,7,1976,482,670
7120750,1,1,8,1974,483,670
7120760,0,1,8,1974,483,670
7120770,0,1,7,1974,483,670
7120776,0,1,6,1974,483,670
7120783,0,1,5,1974,483,670
7120803,0,1,4,1974,483,670
7120804,0,1,3,1974,483,670
7120805,0,1,2,1974,483,670
7120817,0,1,1,1974,483,670
7121100,0,1,1,1975,482,670
7121383,0,1,0,1975,482,671
7121746,0,1,0,1976,481,671
7123096,0,1,0,1977,480,671
7123116,0,1,0,1978,479,671
7123979,0,1,0,1979,478,671
7125101,0,1,0,1980,477,671
7125694,1,1,0,1980,477,671
7125695,1,1,1,1978,478,671
7125706,1,1,2,1976,479,671
7125709,1,1,3,1974,480,671
7125728,1,1,2,1974,480,671
7125740,1,1,1,1974,480,671
7125759,0,1,1,1974,480,671
7125901,0,1,0,1974,480,672
7126175,1,1,0,1974,480,672
7126178,1,1,1,1972,481,672
7126223,1,1,2,1970,482,672
7126228,1,1,1,1970,482,672
7126232,1,1,2,1968,483,672
7126235,1,1,3,1966,484,672
7126240,1,1,2,1966,484,672
7126242,1,1,1,1966,484,672
7126248,1,1,2,1964,485,672
7126257,0,1,2,1964,485,672
7126259,0,1,1,1964,485,672
7127011,0,1,0,1964,485,673
7128128,0,1,0,1965,484,673
7128403,0,1,0,1966,483,673
7128851,0,1,0,1967,482,673
7131218,0,1,0,1968,481,673
7131564,0,1,0,1969,480,673
7131892,0,1,0,1970,479,673
7132972,0,1,0,1971,478,673
7133437,1,1,0,1971,478,673
7133438,1,1,1,1969,479,673
7133445,1,1,2,1967,480,673
7133450,1,1,3,1965,481,673
7133464,1,1,4,1963,482,673
7133480,1,1,5,1961,483,673
7133488,1,1,4,1961,483,673
7133496,1,1,5,1959,484,673
7133508,1,1,6,1957,485,673
7133511,1,1,7,1955,486,673
7133515,1,1,8,1953,487,673
7133523,1,1,7,1953,487,673
7133529,1,1,8,1951,488,673
7133530,1,1,9,1949,489,673
7133532,1,1,10,1947,490,673
7133542,1,1,9,1947,490,673
7133543,1,1,8,1947,490,673
7133546,1,1,9,1945,491,673
7133548,1,1,8,1945,491,673
7133550,1,1,7,1945,491,673
7133553,1,1,8,1943,492,673
7133555,0,1,8,1943,492,673
7133568,0,1,7,1943,492,673
7133578,0,1,6,1943,492,673
7133581,0,1,5,1943,492,673
7133620,0,1,4,1943,492,673
7133621,0,1,3,1943,492,673
7133629,0,1,2,1943,492,673
7133676,0,1,1,1943,492,673
7135228,1,1,1,1943,492,673
7135243,1,1,2,1941,493,673
7135247,1,1,3,1939,494,673
7135256,1,1,2,1939,494,673
7135259,1,1,3,1937,495,673
7135266,1,1,4,1935,496,673
7135274,1,1,5,1933,497,673
7135278,1,1,4,1933,497,673
7135288,1,1,5,1931,498,673
7135289,1,1,4,1931,498,673
7135295,1,1,5,1929,499,673
7135298,1,1,4,1929,499,674
7135301,1,1,5,1927,500,674
7135304,1,1,4,1927,500,674
7135305,1,1,3,1927,500,674
7135325,1,1,2,1927,500,674
7135332,1,1,1,1927,500,674
7135339,1,1,2,1925,501,674
7135351,1,1,1,1925,501,674
7135364,1,1,2,1923,502,674
7135367,1,1,1,1923,502,674
7135369,1,1,2,1921,503,674
7135371,1,1,1,1921,503,674
7135374,1,1,2,1919,504,674
7135384,1,1,1,1919,504,674
7135385,1,1,2,1917,505,674
7135386,1,1,1,1917,505,674
7135388,1,1,2,1915,506,674
7135391,1,1,1,1915,506,674
7135396,1,1,2,1913,507,674
7135404,1,1,1,1913,507,674
7135412,0,1,1,1913,507,674
7135434,0,1,0,1913,507,675
7136779,0,1,0,1914,506,675
7138100,1,1,0,1914,506,675
7138106,1,1,1,1912,507,675
7138132,1,1,2,1910,508,675
7138134,1,1,1,1910,508,675
7138154,1,1,2,1908,509,675
7138156,1,1,1,1908,509,675
7138189,1,1,2,1906,510,675
7138190,1,1,1,1906,510,675
7138192,1,1,2,1904,511,675
7138194,1,1,1,1904,511,675
7138200,1,1,2,1902,512,675
7138206,1,1,1,1902,512,675
7138213,1,1,2,1900,513,675
7138214,1,1,3,1898,514,675
7138223,1,1,4,1896,515,675
7138227,1,1,3,1896,515,675
7138237,1,1,2,1896,515,675
7138240,1,1,3,1894,516,675
7138242,1,1,2,1894,516,675
7138246,1,1,1,1894,516,675
7138282,0,1,1,1894,516,675
7138445,0,1,0,1894,516,676
7139042,0,1,0,1895,515,676
7139746,0,1,0,1896,514,676
7140009,0,1,0,1897,513,676
7141039,0,1,0,1898,512,676
7141328,0,1,0,1899,511,676
7142555,0,1,0,1900,510,676
7143013,1,1,0,1900,510,676
7143025,1,1,1,1898,511,676
7143027,1,1,2,1896,512,676
7143028,1,1,3,1894,513,676
7143029,1,1,2,1894,513,676
7143030,1,1,1,1894,513,676
7143044,1,1,2,1892,514,676
7143046,1,1,1,1892,514,676
7143048,1,1,2,1890,515,676
7143049,1,1,1,1890,515,676
7143054,0,1,1,1890,515,676
7143203,0,1,1,1891,514,676
7143213,0,1,0,1891,514,677
7143516,0,1,0,1892,513,677
7144943,0,1,0,1893,512,677
7145335,0,1,0,1894,511,677
7147912,0,1,0,1895,510,677
7148059,0,1,0,1896,509,677
7148430,0,1,0,1897,508,677
7150667,0,1,0,1898,507,677
7151012,0,1,0,1899,506,677
7152036,0,1,0,1900,505,677
7153633,0,1,0,1901,504,677
7153681,0,1,0,1902,503,677
7153843,0,1,0,1903,502,677
7154755,0,1,0,1904,501,677
7156960,0,1,0,1905,500,677
7157283,0,1,0,1906,499,677
7157664,0,1,0,1907,498,677
7157728,0,1,0,1908,497,677
7157885,0,1,0,1909,496,677
7158522,0,1,0,1910,495,677
7158636,0,1,0,1911,494,677
7158919,0,1,0,1912,493,677
7159935,0,1,0,1913,492,677
7160718,0,1,0,1914,491,677
7160881,0,1,0,1915,490,677
7163049,0,1,0,1916,489,677
7163544,0,1,0,1917,488,677
7164245,0,1,0,1918,487,677
7165368,0,1,0,1919,486,677
7168426,0,1,0,1920,485,677
7168798,0,1,0,1921,484,677
7169763,0,1,0,1922,483,677
7171107,1,1,0,1922,483,677
7171108,1,1,1,1920,484,677
7171128,1,1,2,1918,485,677
7171130,1,1,1,1918,485,677
7171132,1,1,2,1916,486,677
7171137,1,1,1,1916,486,677
7171141,1,1,2,1914,487,677
7171145,1,1,1,1914,487,677
7171149,1,1,2,1912,488,677
7171157,1,1,3,1910,489,677
7171161,1,1,4,1908,490,677
7171163,1,1,3,1908,490,677
7171178,1,1,4,1906,491,677
7171180,1,1,3,1906,491,677
7171184,1,1,4,1904,492,677
7171194,1,1,5,1902,493,677
7171195,1,1,4,1902,493,677
7171201,1,1,3,1902,493,677
7171203,1,1,4,1900,494,677
7171205,1,1,5,1898,495,677
7171209,1,1,6,1896,496,677
7171210,1,1,5,1896,496,677
7171223,1,1,4,1896,496,677
7171229,1,1,3,1896,496,677
7171230,1,1,2,1896,496,677
7171233,1,1,1,1896,496,677
7171242,0,1,1,1896,496,677
7171860,0,1,1,1897,495,677
7171999,0,1,1,1898,494,677
7172086,0,1,1,1899,493,677
7172346,0,1,0,1899,493,678
7172500,1,1,0,1899,493,678
7172505,1,1,1,1897,494,678
7172514,1,1,2,1895,495,678
7172516,0,1,2,1895,495,678
7172517,0,1,1,1895,495,678
7173148,0,1,0,1895,495,679
7173618,0,1,0,1896,494,679
7174997,0,1,0,1897,493,679
7175610,0,1,0,1898,492,679
7179325,0,1,0,1899,491,679
7179950,0,1,0,1900,490,679
7181122,0,1,0,1901,489,679
7181660,1,1,0,1901,489,679
7181680,1,1,1,1899,490,679
7181685,1,1,2,1897,491,679
7181689,1,1,1,1897,491,679
7181691,1,1,2,1895,492,679
7181706,1,1,3,1893,493,679
7181707,1,1,2,1893,493,679
7181716,0,1,2,1893,493,679
7181732,0,1,1,1893,493,679
7182537,0,1,1,1894,492,679
7183727,0,1,1,1895,491,679
7183939,0,1,0,1895,491,680
7185685,0,1,0,1896,490,680
7185687,1,1,0,1896,490,680
7185693,1,1,1,1894,491,680
7185699,1,1,2,1892,492,680
7185701,1,1,3,1890,493,680
7185705,1,1,4,1888,494,680
7185706,1,1,5,1886,495,680
7185722,1,1,4,1886,495,680
7185725,1,1,5,1884,496,680
7185731,1,1,6,1882,497,680
7185733,1,1,5,1882,497,680
7185743,1,1,4,1882,497,680
7185752,1,1,5,1880,498,680
7185755,1,1,4,1880,498,680
7185756,1,1,3,1880,498,680
7185759,1,1,4,1878,499,680
7185760,1,1,3,1878,499,680
7185763,1,1,2,1878,499,680
7185764,1,1,3,1876,500,680
7185767,1,1,4,1874,501,680
7185771,1,1,3,1874,501,680
7185782,1,1,4,1872,502,680
7185787,1,1,3,1872,502,680
7185796,1,1,4,1870,503,680
7185799,1,1,5,1868,504,680
7185800,1,1,6,1866,505,680
7185803,1,1,7,1864,506,680
7185805,1,1,6,1864,506,680
7185806,1,1,5,1864,506,680
7185808,1,1,6,1862,507,680
7185811,1,1,5,1862,507,680
7185820,1,1,4,1862,507,680
7185821,1,1,5,1860,508,680
7185823,1,1,4,1860,508,680
7185831,1,1,3,1860,508,680
7185839,1,1,4,1858,509,680
7185840,1,1,3,1858,509,680
7185843,1,1,2,1858,509,680
7185858,1,1,1,1858,509,680
7185865,0,1,1,1858,509,680
7186676,0,1,0,1858,509,681
7187651,0,1,0,1859,508,681
7188329,0,1,0,1860,507,681
7189196,0,1,0,1861,506,681
7190964,0,1,0,1862,505,681
7191879,1,1,0,1862,505,681
7191886,0,1,0,1862,505,681
7193238,0,1,0,1863,504,681
7194446,0,1,0,1864,503,681
7194515,0,1,0,1865,502,681
7195872,0,1,0,1866,501,681
7197379,0,1,0,1867,500,681
7197537,0,1,0,1868,499,681
7197917,0,1,0,1869,498,681
7199537,0,1,0,1870,497,681
7200042,0,1,0,1871,496,681
7202004,0,1,0,1872,495,681
7202873,1,1,0,1872,495,681
7202876,1,1,1,1870,496,681
7202880,1,1,2,1868,497,681
7202894,1,1,1,1868,497,681
7202906,1,1,2,1866,498,681
7202918,1,1,1,1866,498,681
7202946,1,1,2,1864,499,681
7202947,1,1,1,1864,499,681
7202950,1,1,2,1862,500,681
7202953,1,1,1,1862,500,681
7202965,1,1,2,1860,501,681
7202967,1,1,3,1858,502,681
7202971,1,1,2,1858,502,681
7202975,1,1,1,1858,502,681
7202976,1,1,2,1856,503,681
7202985,1,1,3,1854,504,681
7202987,1,1,2,1854,504,681
7202991,1,1,1,1854,504,681
7203013,1,1,2,1852,505,681
7203019,0,1,2,1852,505,681
7203026,0,1,1,1852,505,681
7203283,0,1,1,1853,504,681
7204063,0,1,0,1853,504,682
7205421,0,1,0,1854,503,682
7207038,0,1,0,1855,502,682
7207563,0,1,0,1856,501,682
7209157,0,1,0,1857,500,682
7213241,0,1,0,1858,499,682
7214410,1,1,0,1858,499,682
7214417,1,1,1,1856,500,682
7214423,1,1,2,1854,501,682
7214425,1,1,1,1854,501,682
7214439,0,1,1,1854,501,682
7215430,0,1,1,1855,500,682
7216563,0,1,0,1855,500,683
7217571,0,1,0,1856,499,683
7219362,0,1,0,1857,498,683
7219484,0,1,0,1858,497,683
7220114,0,1,0,1859,496,683
7220225,0,1,0,1860,495,683
7220870,0,1,0,1861,494,683
7220922,0,1,0,1862,493,683
7221595,0,1,0,1863,492,683
7221937,0,1,0,1864,491,683
7222072,0,1,0,1865,490,683
7222539,0,1,0,1866,489,683
7223341,1,1,0,1866,489,683
7223350,1,1,1,1864,490,683
7223353,0,1,1,1864,490,683
7223505,0,1,1,1865,489,683
7223586,0,1,1,1866,488,683
7223677,0,1,1,1867,487,683
7224125,0,1,0,1867,487,684
7224573,0,1,0,1868,486,684
7224651,0,1,0,1869,485,684
7225974,0,1,0,1870,484,684
7226041,0,1,0,1871,483,684
7228346,0,1,0,1872,482,684
7228463,0,1,0,1873,481,684
7228634,0,1,0,1874,480,684
7228699,0,1,0,1875,479,684
7230974,0,1,0,1876,478,684
7232104,0,1,0,1877,477,684
7234556,0,1,0,1878,476,684
7234773,0,1,0,1879,475,684
7234785,0,1,0,1880,474,684
7234889,1,1,0,1880,474,684
7234896,1,1,1,1878,475,684
7234899,1,1,2,1876,476,684
7234902,0,1,2,1876,476,684
7234907,0,1,1,1876,476,684
7235025,0,1,0,1876,476,685
7237204,0,1,0,1877,475,685
7237629,0,1,0,1878,474,685
7239014,0,1,0,1879,473,685
7239242,1,1,0,1879,473,685
7239244,1,1,1,1877,474,685
7239264,1,1,2,1875,475,685
7239265,1,1,3,1873,476,685
7239272,1,1,2,1873,476,685
